plate,transfer,rep,p,n,f
4,37,1,AB,0,0
4,37,1,E,0,0
4,37,2,U,94,1
4,37,2,S,0,0
4,37,2,A,0,0
4,37,2,B,0,0
4,37,2,A/B,0,0
4,37,2,AB,0,0
4,37,2,E,0,0
4,37,3,U,94,1
4,37,3,S,0,0
4,37,3,A,0,0
4,37,3,B,0,0
4,37,3,A/B,0,0
4,37,3,AB,0,0
4,37,3,E,0,0
4,37,4,U,94,1
4,37,4,S,0,0
4,37,4,A,0,0
4,37,4,B,0,0
4,37,4,A/B,0,0
4,37,4,AB,0,0
4,37,4,E,0,0
4,38,1,U,93,0.9893617021276596
4,38,1,S,1,0.010638297872340425
4,38,1,A,0,0
4,38,1,B,0,0
4,38,1,A/B,0,0
4,38,1,AB,0,0
4,38,1,E,0,0
4,38,2,U,93,0.9893617021276596
4,38,2,S,1,0.010638297872340425
4,38,2,A,0,0
4,38,2,B,0,0
4,38,2,A/B,0,0
4,38,2,AB,0,0
4,38,2,E,0,0
4,38,3,U,94,1
4,38,3,S,0,0
4,38,3,A,0,0
4,38,3,B,0,0
4,38,3,A/B,0,0
4,38,3,AB,0,0
4,38,3,E,0,0
4,38,4,U,94,1
4,38,4,S,0,0
4,38,4,A,0,0
4,38,4,B,0,0
4,38,4,A/B,0,0
4,38,4,AB,0,0
4,38,4,E,0,0
4,39,1,U,94,1
4,39,1,S,0,0
4,39,1,A,0,0
4,39,1,B,0,0
4,39,1,A/B,0,0
4,39,1,AB,0,0
4,39,1,E,0,0
4,39,2,U,93,0.9893617021276596
4,39,2,S,1,0.010638297872340425
4,39,2,A,0,0
4,39,2,B,0,0
4,39,2,A/B,0,0
4,39,2,AB,0,0
4,39,2,E,0,0
4,39,3,U,93,0.9893617021276596
4,39,3,S,1,0.010638297872340425
4,39,3,A,0,0
4,39,3,B,0,0
4,39,3,A/B,0,0
4,39,3,AB,0,0
4,39,3,E,0,0
4,39,4,U,93,0.9893617021276596
4,39,4,S,1,0.010638297872340425
4,39,4,A,0,0
4,39,4,B,0,0
4,39,4,A/B,0,0
4,39,4,AB,0,0
4,39,4,E,0,0
4,40,1,U,94,1
4,40,1,S,0,0
4,40,1,A,0,0
4,40,1,B,0,0
4,40,1,A/B,0,0
4,40,1,AB,0,0
4,40,1,E,0,0
4,40,2,U,92,0.9787234042553191
4,40,2,S,0,0
4,40,2,A,0,0
4,40,2,B,0,0
4,40,2,A/B,0,0
4,40,2,AB,2,0.02127659574468085
4,40,2,E,0,0
4,40,3,U,94,1
4,40,3,S,0,0
4,40,3,A,0,0
4,40,3,B,0,0
4,40,3,A/B,0,0
4,40,3,AB,0,0
4,40,3,E,0,0
4,40,4,U,93,0.9893617021276596
4,40,4,S,0,0
4,40,4,A,0,0
4,40,4,B,0,0
4,40,4,A/B,0,0
4,40,4,AB,1,0.010638297872340425
4,40,4,E,0,0
4,41,1,U,93,0.9893617021276596
4,41,1,S,0,0
4,41,1,A,1,0.010638297872340425
4,41,1,B,0,0
4,41,1,A/B,0,0
4,41,1,AB,0,0
4,41,1,E,0,0
4,41,2,U,94,1
4,41,2,S,0,0
4,41,2,A,0,0
4,41,2,B,0,0
4,41,2,A/B,0,0
4,41,2,AB,0,0
4,41,2,E,0,0
4,41,3,U,94,1
4,41,3,S,0,0
4,41,3,A,0,0
4,41,3,B,0,0
4,41,3,A/B,0,0
4,41,3,AB,0,0
4,41,3,E,0,0
4,41,4,U,94,1
4,41,4,S,0,0
4,41,4,A,0,0
4,41,4,B,0,0
4,41,4,A/B,0,0
4,41,4,AB,0,0
4,41,4,E,0,0
4,42,1,U,94,1
4,42,1,S,0,0
4,42,1,A,0,0
4,42,1,B,0,0
4,42,1,A/B,0,0
4,42,1,AB,0,0
4,42,1,E,0,0
4,42,2,U,94,1
4,42,2,S,0,0
4,42,2,A,0,0
4,42,2,B,0,0
4,42,2,A/B,0,0
4,42,2,AB,0,0
4,42,2,E,0,0
4,42,3,U,93,0.9893617021276596
4,42,3,S,1,0.010638297872340425
4,42,3,A,0,0
4,42,3,B,0,0
4,42,3,A/B,0,0
4,42,3,AB,0,0
4,42,3,E,0,0
4,42,4,U,93,0.9893617021276596
4,42,4,S,1,0.010638297872340425
4,42,4,A,0,0
4,42,4,B,0,0
4,42,4,A/B,0,0
4,42,4,AB,0,0
4,42,4,E,0,0
4,43,1,U,94,1
4,43,1,S,0,0
4,43,1,A,0,0
4,43,1,B,0,0
4,43,1,A/B,0,0
4,43,1,AB,0,0
4,43,1,E,0,0
4,43,2,U,94,1
4,43,2,S,0,0
4,43,2,A,0,0
4,43,2,B,0,0
4,43,2,A/B,0,0
4,43,2,AB,0,0
4,43,2,E,0,0
4,43,3,U,94,1
4,43,3,S,0,0
4,43,3,A,0,0
4,43,3,B,0,0
4,43,3,A/B,0,0
4,43,3,AB,0,0
4,43,3,E,0,0
4,43,4,U,94,1
4,43,4,S,0,0
4,43,4,A,0,0
4,43,4,B,0,0
4,43,4,A/B,0,0
4,43,4,AB,0,0
4,43,4,E,0,0
4,44,1,U,94,1
4,44,1,S,0,0
4,44,1,A,0,0
4,44,1,B,0,0
4,44,1,A/B,0,0
4,44,1,AB,0,0
4,44,1,E,0,0
4,44,2,U,94,1
4,44,2,S,0,0
4,44,2,A,0,0
4,44,2,B,0,0
4,44,2,A/B,0,0
4,44,2,AB,0,0
4,44,2,E,0,0
4,44,3,U,94,1
4,44,3,S,0,0
4,44,3,A,0,0
4,44,3,B,0,0
4,44,3,A/B,0,0
4,44,3,AB,0,0
4,44,3,E,0,0
4,44,4,U,94,1
4,44,4,S,0,0
4,44,4,A,0,0
4,44,4,B,0,0
4,44,4,A/B,0,0
4,44,4,AB,0,0
4,44,4,E,0,0
4,45,1,U,94,1
4,45,1,S,0,0
4,45,1,A,0,0
4,45,1,B,0,0
4,45,1,A/B,0,0
4,45,1,AB,0,0
4,45,1,E,0,0
4,45,2,U,94,1
4,45,2,S,0,0
4,45,2,A,0,0
4,45,2,B,0,0
4,45,2,A/B,0,0
4,45,2,AB,0,0
4,45,2,E,0,0
4,45,3,U,91,0.9680851063829787
4,45,3,S,0,0
4,45,3,A,2,0.02127659574468085
4,45,3,B,0,0
4,45,3,A/B,0,0
4,45,3,AB,1,0.010638297872340425
4,45,3,E,0,0
4,45,4,U,91,0.9680851063829787
4,45,4,S,1,0.010638297872340425
4,45,4,A,2,0.02127659574468085
4,45,4,B,0,0
4,45,4,A/B,0,0
4,45,4,AB,0,0
4,45,4,E,0,0
4,46,1,U,92,0.9787234042553191
4,46,1,S,0,0
4,46,1,A,1,0.010638297872340425
4,46,1,B,0,0
4,46,1,A/B,0,0
4,46,1,AB,1,0.010638297872340425
4,46,1,E,0,0
4,46,2,U,94,1
4,46,2,S,0,0
4,46,2,A,0,0
4,46,2,B,0,0
4,46,2,A/B,0,0
4,46,2,AB,0,0
4,46,2,E,0,0
4,46,3,U,92,0.9787234042553191
4,46,3,S,0,0
4,46,3,A,1,0.010638297872340425
4,46,3,B,0,0
4,46,3,A/B,0,0
4,46,3,AB,1,0.010638297872340425
4,46,3,E,0,0
4,46,4,U,92,0.9787234042553191
4,46,4,S,0,0
4,46,4,A,1,0.010638297872340425
4,46,4,B,0,0
4,46,4,A/B,0,0
4,46,4,AB,1,0.010638297872340425
4,46,4,E,0,0
4,47,1,U,93,0.9893617021276596
4,47,1,S,0,0
4,47,1,A,1,0.010638297872340425
4,47,1,B,0,0
4,47,1,A/B,0,0
4,47,1,AB,0,0
4,47,1,E,0,0
4,47,2,U,92,0.9787234042553191
4,47,2,S,0,0
4,47,2,A,1,0.010638297872340425
4,47,2,B,0,0
4,47,2,A/B,0,0
4,47,2,AB,1,0.010638297872340425
4,47,2,E,0,0
4,47,3,U,92,0.9787234042553191
4,47,3,S,0,0
4,47,3,A,1,0.010638297872340425
4,47,3,B,0,0
4,47,3,A/B,0,0
4,47,3,AB,1,0.010638297872340425
4,47,3,E,0,0
4,47,4,U,94,1
4,47,4,S,0,0
4,47,4,A,0,0
4,47,4,B,0,0
4,47,4,A/B,0,0
4,47,4,AB,0,0
4,47,4,E,0,0
4,48,1,U,94,1
4,48,1,S,0,0
4,48,1,A,0,0
4,48,1,B,0,0
4,48,1,A/B,0,0
4,48,1,AB,0,0
4,48,1,E,0,0
4,48,2,U,93,0.9893617021276596
4,48,2,S,0,0
4,48,2,A,0,0
4,48,2,B,0,0
4,48,2,A/B,0,0
4,48,2,AB,1,0.010638297872340425
4,48,2,E,0,0
4,48,3,U,94,1
4,48,3,S,0,0
4,48,3,A,0,0
4,48,3,B,0,0
4,48,3,A/B,0,0
4,48,3,AB,0,0
4,48,3,E,0,0
4,48,4,U,93,0.9893617021276596
4,48,4,S,0,0
4,48,4,A,0,0
4,48,4,B,0,0
4,48,4,A/B,0,0
4,48,4,AB,1,0.010638297872340425
4,48,4,E,0,0
4,49,1,U,93,0.9893617021276596
4,49,1,S,0,0
4,49,1,A,1,0.010638297872340425
4,49,1,B,0,0
4,49,1,A/B,0,0
4,49,1,AB,0,0
4,49,1,E,0,0
4,49,2,U,92,0.9787234042553191
4,49,2,S,0,0
4,49,2,A,1,0.010638297872340425
4,49,2,B,0,0
4,49,2,A/B,0,0
4,49,2,AB,1,0.010638297872340425
4,49,2,E,0,0
4,49,3,U,94,1
4,49,3,S,0,0
4,49,3,A,0,0
4,49,3,B,0,0
4,49,3,A/B,0,0
4,49,3,AB,0,0
4,49,3,E,0,0
4,49,4,U,94,1
4,49,4,S,0,0
4,49,4,A,0,0
4,49,4,B,0,0
4,49,4,A/B,0,0
4,49,4,AB,0,0
4,49,4,E,0,0
4,50,1,U,93,0.9893617021276596
4,50,1,S,0,0
4,50,1,A,0,0
4,50,1,B,0,0
4,50,1,A/B,0,0
4,50,1,AB,1,0.010638297872340425
4,50,1,E,0,0
4,50,2,U,94,1
4,50,2,S,0,0
4,50,2,A,0,0
4,50,2,B,0,0
4,50,2,A/B,0,0
4,50,2,AB,0,0
4,50,2,E,0,0
4,50,3,U,90,0.9574468085106383
4,50,3,S,0,0
4,50,3,A,3,0.031914893617021274
4,50,3,B,0,0
4,50,3,A/B,0,0
4,50,3,AB,1,0.010638297872340425
4,50,3,E,0,0
4,50,4,U,93,0.9893617021276596
4,50,4,S,0,0
4,50,4,A,1,0.010638297872340425
4,50,4,B,0,0
4,50,4,A/B,0,0
4,50,4,AB,0,0
4,50,4,E,0,0
4,51,1,U,94,1
4,51,1,S,0,0
4,51,1,A,0,0
4,51,1,B,0,0
4,51,1,A/B,0,0
4,51,1,AB,0,0
4,51,1,E,0,0
4,51,2,U,94,1
4,51,2,S,0,0
4,51,2,A,0,0
4,51,2,B,0,0
4,51,2,A/B,0,0
4,51,2,AB,0,0
4,51,2,E,0,0
4,51,3,U,93,0.9893617021276596
4,51,3,S,0,0
4,51,3,A,1,0.010638297872340425
4,51,3,B,0,0
4,51,3,A/B,0,0
4,51,3,AB,0,0
4,51,3,E,0,0
4,51,4,U,92,0.9787234042553191
4,51,4,S,0,0
4,51,4,A,2,0.02127659574468085
4,51,4,B,0,0
4,51,4,A/B,0,0
4,51,4,AB,0,0
4,51,4,E,0,0
4,52,1,U,94,1
4,52,1,S,0,0
4,52,1,A,0,0
4,52,1,B,0,0
4,52,1,A/B,0,0
4,52,1,AB,0,0
4,52,1,E,0,0
4,52,2,U,94,1
4,52,2,S,0,0
4,52,2,A,0,0
4,52,2,B,0,0
4,52,2,A/B,0,0
4,52,2,AB,0,0
4,52,2,E,0,0
4,52,3,U,93,0.9893617021276596
4,52,3,S,0,0
4,52,3,A,0,0
4,52,3,B,0,0
4,52,3,A/B,0,0
4,52,3,AB,1,0.010638297872340425
4,52,3,E,0,0
4,52,4,U,94,1
4,52,4,S,0,0
4,52,4,A,0,0
4,52,4,B,0,0
4,52,4,A/B,0,0
4,52,4,AB,0,0
4,52,4,E,0,0
5,0,1,U,12,0.1276595744680851
5,0,1,S,82,0.8723404255319149
5,0,1,A,0,0
5,0,1,B,0,0
5,0,1,A/B,0,0
5,0,1,AB,0,0
5,0,1,E,0,0
5,0,2,U,12,0.1276595744680851
5,0,2,S,82,0.8723404255319149
5,0,2,A,0,0
5,0,2,B,0,0
5,0,2,A/B,0,0
5,0,2,AB,0,0
5,0,2,E,0,0
5,0,3,U,12,0.1276595744680851
5,0,3,S,82,0.8723404255319149
5,0,3,A,0,0
5,0,3,B,0,0
5,0,3,A/B,0,0
5,0,3,AB,0,0
5,0,3,E,0,0
5,0,4,U,12,0.1276595744680851
5,0,4,S,82,0.8723404255319149
5,0,4,A,0,0
5,0,4,B,0,0
5,0,4,A/B,0,0
5,0,4,AB,0,0
5,0,4,E,0,0
5,1,1,U,71,0.7553191489361702
5,1,1,S,3,0.031914893617021274
5,1,1,A,20,0.2127659574468085
5,1,1,B,0,0
5,1,1,A/B,0,0
5,1,1,AB,0,0
5,1,1,E,0,0
5,1,2,U,89,0.9468085106382979
5,1,2,S,1,0.010638297872340425
5,1,2,A,4,0.0425531914893617
5,1,2,B,0,0
5,1,2,A/B,0,0
5,1,2,AB,0,0
5,1,2,E,0,0
5,1,3,U,85,0.9042553191489362
5,1,3,S,0,0
5,1,3,A,9,0.09574468085106383
5,1,3,B,0,0
5,1,3,A/B,0,0
5,1,3,AB,0,0
5,1,3,E,0,0
5,1,4,U,77,0.8191489361702128
5,1,4,S,1,0.010638297872340425
5,1,4,A,16,0.1702127659574468
5,1,4,B,0,0
5,1,4,A/B,0,0
5,1,4,AB,0,0
5,1,4,E,0,0
5,2,1,U,59,0.6276595744680851
5,2,1,S,3,0.031914893617021274
5,2,1,A,32,0.3404255319148936
5,2,1,B,0,0
5,2,1,A/B,0,0
5,2,1,AB,0,0
5,2,1,E,0,0
5,2,2,U,66,0.7021276595744681
5,2,2,S,7,0.07446808510638298
5,2,2,A,21,0.22340425531914893
5,2,2,B,0,0
5,2,2,A/B,0,0
5,2,2,AB,0,0
5,2,2,E,0,0
5,2,3,U,77,0.8191489361702128
5,2,3,S,4,0.0425531914893617
5,2,3,A,13,0.13829787234042554
5,2,3,B,0,0
5,2,3,A/B,0,0
5,2,3,AB,0,0
5,2,3,E,0,0
5,2,4,U,60,0.6382978723404256
5,2,4,S,4,0.0425531914893617
5,2,4,A,30,0.3191489361702128
5,2,4,B,0,0
5,2,4,A/B,0,0
5,2,4,AB,0,0
5,2,4,E,0,0
5,3,1,U,82,0.8723404255319149
5,3,1,S,8,0.0851063829787234
5,3,1,A,0,0
5,3,1,B,4,0.0425531914893617
5,3,1,A/B,0,0
5,3,1,AB,0,0
5,3,1,E,0,0
5,3,2,U,83,0.8829787234042553
5,3,2,S,8,0.0851063829787234
5,3,2,A,0,0
5,3,2,B,3,0.031914893617021274
5,3,2,A/B,0,0
5,3,2,AB,0,0
5,3,2,E,0,0
5,3,3,U,80,0.851063829787234
5,3,3,S,9,0.09574468085106383
5,3,3,A,0,0
5,3,3,B,5,0.05319148936170213
5,3,3,A/B,0,0
5,3,3,AB,0,0
5,3,3,E,0,0
5,3,4,U,84,0.8936170212765957
5,3,4,S,9,0.09574468085106383
5,3,4,A,0,0
5,3,4,B,1,0.010638297872340425
5,3,4,A/B,0,0
5,3,4,AB,0,0
5,3,4,E,0,0
5,4,1,U,77,0.8191489361702128
5,4,1,S,11,0.11702127659574468
5,4,1,A,0,0
5,4,1,B,6,0.06382978723404255
5,4,1,A/B,0,0
5,4,1,AB,0,0
5,4,1,E,0,0
5,4,2,U,79,0.8404255319148937
5,4,2,S,7,0.07446808510638298
5,4,2,A,0,0
5,4,2,B,8,0.0851063829787234
5,4,2,A/B,0,0
5,4,2,AB,0,0
5,4,2,E,0,0
5,4,3,U,75,0.7978723404255319
5,4,3,S,12,0.1276595744680851
5,4,3,A,0,0
5,4,3,B,7,0.07446808510638298
5,4,3,A/B,0,0
5,4,3,AB,0,0
5,4,3,E,0,0
5,4,4,U,82,0.8723404255319149
5,4,4,S,6,0.06382978723404255
5,4,4,A,0,0
5,4,4,B,6,0.06382978723404255
5,4,4,A/B,0,0
5,4,4,AB,0,0
5,4,4,E,0,0
5,5,1,U,78,0.8297872340425532
5,5,1,S,1,0.010638297872340425
5,5,1,A,15,0.1595744680851064
5,5,1,B,0,0
5,5,1,A/B,0,0
5,5,1,AB,0,0
5,5,1,E,0,0
5,5,2,U,83,0.8829787234042553
5,5,2,S,1,0.010638297872340425
5,5,2,A,10,0.10638297872340426
5,5,2,B,0,0
5,5,2,A/B,0,0
5,5,2,AB,0,0
5,5,2,E,0,0
5,5,3,U,86,0.9148936170212766
5,5,3,S,3,0.031914893617021274
5,5,3,A,5,0.05319148936170213
5,5,3,B,0,0
5,5,3,A/B,0,0
5,5,3,AB,0,0
5,5,3,E,0,0
5,5,4,U,86,0.9148936170212766
5,5,4,S,2,0.02127659574468085
5,5,4,A,6,0.06382978723404255
5,5,4,B,0,0
5,5,4,A/B,0,0
5,5,4,AB,0,0
5,5,4,E,0,0
5,6,1,U,67,0.7127659574468085
5,6,1,S,0,0
5,6,1,A,27,0.2872340425531915
5,6,1,B,0,0
5,6,1,A/B,0,0
5,6,1,AB,0,0
5,6,1,E,0,0
5,6,2,U,73,0.776595744680851
5,6,2,S,2,0.02127659574468085
5,6,2,A,19,0.20212765957446807
5,6,2,B,0,0
5,6,2,A/B,0,0
5,6,2,AB,0,0
5,6,2,E,0,0
5,6,3,U,70,0.7446808510638298
5,6,3,S,1,0.010638297872340425
5,6,3,A,23,0.24468085106382978
5,6,3,B,0,0
5,6,3,A/B,0,0
5,6,3,AB,0,0
5,6,3,E,0,0
5,6,4,U,75,0.7978723404255319
5,6,4,S,0,0
5,6,4,A,19,0.20212765957446807
5,6,4,B,0,0
5,6,4,A/B,0,0
5,6,4,AB,0,0
5,6,4,E,0,0
5,7,1,U,92,0.9787234042553191
5,7,1,S,2,0.02127659574468085
5,7,1,A,0,0
5,7,1,B,0,0
5,7,1,A/B,0,0
5,7,1,AB,0,0
5,7,1,E,0,0
5,7,2,U,92,0.9787234042553191
5,7,2,S,2,0.02127659574468085
5,7,2,A,0,0
5,7,2,B,0,0
5,7,2,A/B,0,0
5,7,2,AB,0,0
5,7,2,E,0,0
5,7,3,U,91,0.9680851063829787
5,7,3,S,0,0
5,7,3,A,0,0
5,7,3,B,3,0.031914893617021274
5,7,3,A/B,0,0
5,7,3,AB,0,0
5,7,3,E,0,0
5,7,4,U,93,0.9893617021276596
5,7,4,S,1,0.010638297872340425
5,7,4,A,0,0
5,7,4,B,0,0
5,7,4,A/B,0,0
5,7,4,AB,0,0
5,7,4,E,0,0
5,8,1,U,93,0.9893617021276596
5,8,1,S,0,0
5,8,1,A,1,0.010638297872340425
5,8,1,B,0,0
5,8,1,A/B,0,0
5,8,1,AB,0,0
5,8,1,E,0,0
5,8,2,U,88,0.9361702127659575
5,8,2,S,4,0.0425531914893617
5,8,2,A,0,0
5,8,2,B,2,0.02127659574468085
5,8,2,A/B,0,0
5,8,2,AB,0,0
5,8,2,E,0,0
5,8,3,U,90,0.9574468085106383
5,8,3,S,3,0.031914893617021274
5,8,3,A,0,0
5,8,3,B,1,0.010638297872340425
5,8,3,A/B,0,0
5,8,3,AB,0,0
5,8,3,E,0,0
5,8,4,U,86,0.9148936170212766
5,8,4,S,7,0.07446808510638298
5,8,4,A,0,0
5,8,4,B,1,0.010638297872340425
5,8,4,A/B,0,0
5,8,4,AB,0,0
5,8,4,E,0,0
5,9,1,U,83,0.8829787234042553
5,9,1,S,0,0
5,9,1,A,11,0.11702127659574468
5,9,1,B,0,0
5,9,1,A/B,0,0
5,9,1,AB,0,0
5,9,1,E,0,0
5,9,2,U,84,0.8936170212765957
5,9,2,S,0,0
5,9,2,A,10,0.10638297872340426
5,9,2,B,0,0
5,9,2,A/B,0,0
5,9,2,AB,0,0
5,9,2,E,0,0
5,9,3,U,87,0.925531914893617
5,9,3,S,0,0
5,9,3,A,7,0.07446808510638298
5,9,3,B,0,0
5,9,3,A/B,0,0
5,9,3,AB,0,0
5,9,3,E,0,0
5,9,4,U,89,0.9468085106382979
5,9,4,S,1,0.010638297872340425
5,9,4,A,4,0.0425531914893617
5,9,4,B,0,0
5,9,4,A/B,0,0
5,9,4,AB,0,0
5,9,4,E,0,0
5,10,1,U,72,0.7659574468085106
5,10,1,S,0,0
5,10,1,A,22,0.23404255319148937
5,10,1,B,0,0
5,10,1,A/B,0,0
5,10,1,AB,0,0
5,10,1,E,0,0
5,10,2,U,73,0.776595744680851
5,10,2,S,1,0.010638297872340425
5,10,2,A,20,0.2127659574468085
5,10,2,B,0,0
5,10,2,A/B,0,0
5,10,2,AB,0,0
5,10,2,E,0,0
5,10,3,U,78,0.8297872340425532
5,10,3,S,0,0
5,10,3,A,16,0.1702127659574468
5,10,3,B,0,0
5,10,3,A/B,0,0
5,10,3,AB,0,0
5,10,3,E,0,0
5,10,4,U,85,0.9042553191489362
5,10,4,S,1,0.010638297872340425
5,10,4,A,8,0.0851063829787234
5,10,4,B,0,0
5,10,4,A/B,0,0
5,10,4,AB,0,0
5,10,4,E,0,0
5,11,1,U,79,0.8404255319148937
5,11,1,S,9,0.09574468085106383
5,11,1,A,0,0
5,11,1,B,5,0.05319148936170213
5,11,1,A/B,1,0.010638297872340425
5,11,1,AB,0,0
5,11,1,E,0,0
5,11,2,U,83,0.8829787234042553
5,11,2,S,6,0.06382978723404255
5,11,2,A,0,0
5,11,2,B,5,0.05319148936170213
5,11,2,A/B,0,0
5,11,2,AB,0,0
5,11,2,E,0,0
5,11,3,U,83,0.8829787234042553
5,11,3,S,8,0.0851063829787234
5,11,3,A,0,0
5,11,3,B,3,0.031914893617021274
5,11,3,A/B,0,0
5,11,3,AB,0,0
5,11,3,E,0,0
5,11,4,U,82,0.8723404255319149
5,11,4,S,10,0.10638297872340426
5,11,4,A,0,0
5,11,4,B,2,0.02127659574468085
5,11,4,A/B,0,0
5,11,4,AB,0,0
5,11,4,E,0,0
5,12,1,U,85,0.9042553191489362
5,12,1,S,3,0.031914893617021274
5,12,1,A,1,0.010638297872340425
5,12,1,B,5,0.05319148936170213
5,12,1,A/B,0,0
5,12,1,AB,0,0
5,12,1,E,0,0
5,12,2,U,91,0.9680851063829787
5,12,2,S,0,0
5,12,2,A,0,0
5,12,2,B,3,0.031914893617021274
5,12,2,A/B,0,0
5,12,2,AB,0,0
5,12,2,E,0,0
5,12,3,U,90,0.9574468085106383
5,12,3,S,1,0.010638297872340425
5,12,3,A,0,0
5,12,3,B,3,0.031914893617021274
5,12,3,A/B,0,0
5,12,3,AB,0,0
5,12,3,E,0,0
5,12,4,U,84,0.8936170212765957
5,12,4,S,6,0.06382978723404255
5,12,4,A,0,0
5,12,4,B,4,0.0425531914893617
5,12,4,A/B,0,0
5,12,4,AB,0,0
5,12,4,E,0,0
5,13,1,U,83,0.8829787234042553
5,13,1,S,0,0
5,13,1,A,11,0.11702127659574468
5,13,1,B,0,0
5,13,1,A/B,0,0
5,13,1,AB,0,0
5,13,1,E,0,0
5,13,2,U,82,0.8723404255319149
5,13,2,S,0,0
5,13,2,A,12,0.1276595744680851
5,13,2,B,0,0
5,13,2,A/B,0,0
5,13,2,AB,0,0
5,13,2,E,0,0
5,13,3,U,78,0.8297872340425532
5,13,3,S,0,0
5,13,3,A,16,0.1702127659574468
5,13,3,B,0,0
5,13,3,A/B,0,0
5,13,3,AB,0,0
5,13,3,E,0,0
5,13,4,U,79,0.8404255319148937
5,13,4,S,0,0
5,13,4,A,15,0.1595744680851064
5,13,4,B,0,0
5,13,4,A/B,0,0
5,13,4,AB,0,0
5,13,4,E,0,0
5,14,1,U,78,0.8297872340425532
5,14,1,S,0,0
5,14,1,A,16,0.1702127659574468
5,14,1,B,0,0
5,14,1,A/B,0,0
5,14,1,AB,0,0
5,14,1,E,0,0
5,14,2,U,75,0.7978723404255319
5,14,2,S,0,0
5,14,2,A,19,0.20212765957446807
5,14,2,B,0,0
5,14,2,A/B,0,0
5,14,2,AB,0,0
5,14,2,E,0,0
5,14,3,U,66,0.7021276595744681
5,14,3,S,1,0.010638297872340425
5,14,3,A,27,0.2872340425531915
5,14,3,B,0,0
5,14,3,A/B,0,0
5,14,3,AB,0,0
5,14,3,E,0,0
5,14,4,U,65,0.6914893617021277
5,14,4,S,3,0.031914893617021274
5,14,4,A,26,0.2765957446808511
5,14,4,B,0,0
5,14,4,A/B,0,0
5,14,4,AB,0,0
5,14,4,E,0,0
5,15,1,U,84,0.8936170212765957
5,15,1,S,1,0.010638297872340425
5,15,1,A,0,0
5,15,1,B,9,0.09574468085106383
5,15,1,A/B,0,0
5,15,1,AB,0,0
5,15,1,E,0,0
5,15,2,U,83,0.8829787234042553
5,15,2,S,0,0
5,15,2,A,0,0
5,15,2,B,11,0.11702127659574468
5,15,2,A/B,0,0
5,15,2,AB,0,0
5,15,2,E,0,0
5,15,3,U,84,0.8936170212765957
5,15,3,S,0,0
5,15,3,A,0,0
5,15,3,B,10,0.10638297872340426
5,15,3,A/B,0,0
5,15,3,AB,0,0
5,15,3,E,0,0
5,15,4,U,78,0.8297872340425532
5,15,4,S,6,0.06382978723404255
5,15,4,A,0,0
5,15,4,B,10,0.10638297872340426
5,15,4,A/B,0,0
5,15,4,AB,0,0
5,15,4,E,0,0
5,16,1,U,83,0.8829787234042553
5,16,1,S,2,0.02127659574468085
5,16,1,A,0,0
5,16,1,B,9,0.09574468085106383
5,16,1,A/B,0,0
5,16,1,AB,0,0
5,16,1,E,0,0
5,16,2,U,76,0.8085106382978723
5,16,2,S,7,0.07446808510638298
5,16,2,A,0,0
5,16,2,B,11,0.11702127659574468
5,16,2,A/B,0,0
5,16,2,AB,0,0
5,16,2,E,0,0
5,16,3,U,82,0.8723404255319149
5,16,3,S,5,0.05319148936170213
5,16,3,A,0,0
5,16,3,B,7,0.07446808510638298
5,16,3,A/B,0,0
5,16,3,AB,0,0
5,16,3,E,0,0
5,16,4,U,82,0.8723404255319149
5,16,4,S,2,0.02127659574468085
5,16,4,A,0,0
5,16,4,B,10,0.10638297872340426
5,16,4,A/B,0,0
5,16,4,AB,0,0
5,16,4,E,0,0
5,17,1,U,89,0.9468085106382979
5,17,1,S,0,0
5,17,1,A,5,0.05319148936170213
5,17,1,B,0,0
5,17,1,A/B,0,0
5,17,1,AB,0,0
5,17,1,E,0,0
5,17,2,U,86,0.9148936170212766
5,17,2,S,1,0.010638297872340425
5,17,2,A,7,0.07446808510638298
5,17,2,B,0,0
5,17,2,A/B,0,0
5,17,2,AB,0,0
5,17,2,E,0,0
5,17,3,U,91,0.9680851063829787
5,17,3,S,0,0
5,17,3,A,3,0.031914893617021274
5,17,3,B,0,0
5,17,3,A/B,0,0
5,17,3,AB,0,0
5,17,3,E,0,0
5,17,4,U,91,0.9680851063829787
5,17,4,S,0,0
5,17,4,A,3,0.031914893617021274
5,17,4,B,0,0
5,17,4,A/B,0,0
5,17,4,AB,0,0
5,17,4,E,0,0
5,18,1,U,76,0.8085106382978723
5,18,1,S,0,0
5,18,1,A,18,0.19148936170212766
5,18,1,B,0,0
5,18,1,A/B,0,0
5,18,1,AB,0,0
5,18,1,E,0,0
5,18,2,U,76,0.8085106382978723
5,18,2,S,0,0
5,18,2,A,18,0.19148936170212766
5,18,2,B,0,0
5,18,2,A/B,0,0
5,18,2,AB,0,0
5,18,2,E,0,0
5,18,3,U,80,0.851063829787234
5,18,3,S,1,0.010638297872340425
5,18,3,A,13,0.13829787234042554
5,18,3,B,0,0
5,18,3,A/B,0,0
5,18,3,AB,0,0
5,18,3,E,0,0
5,18,4,U,78,0.8297872340425532
5,18,4,S,0,0
5,18,4,A,16,0.1702127659574468
5,18,4,B,0,0
5,18,4,A/B,0,0
5,18,4,AB,0,0
5,18,4,E,0,0
5,19,1,U,83,0.8829787234042553
