plate,transfer,rep,p,n,f
5,3,4,B,21,0.22340425531914893
5,3,4,A/B,3,0.031914893617021274
5,3,4,AB,8,0.0851063829787234
5,3,4,E,0,0
5,4,1,U,57,0.6063829787234043
5,4,1,S,1,0.010638297872340425
5,4,1,A,2,0.02127659574468085
5,4,1,B,30,0.3191489361702128
5,4,1,A/B,0,0
5,4,1,AB,4,0.0425531914893617
5,4,1,E,0,0
5,4,2,U,50,0.5319148936170213
5,4,2,S,4,0.0425531914893617
5,4,2,A,0,0
5,4,2,B,25,0.26595744680851063
5,4,2,A/B,0,0
5,4,2,AB,15,0.1595744680851064
5,4,2,E,0,0
5,4,3,U,43,0.4574468085106383
5,4,3,S,0,0
5,4,3,A,0,0
5,4,3,B,25,0.26595744680851063
5,4,3,A/B,0,0
5,4,3,AB,26,0.2765957446808511
5,4,3,E,0,0
5,4,4,U,48,0.5106382978723404
5,4,4,S,4,0.0425531914893617
5,4,4,A,0,0
5,4,4,B,33,0.35106382978723405
5,4,4,A/B,1,0.010638297872340425
5,4,4,AB,8,0.0851063829787234
5,4,4,E,0,0
5,5,1,U,75,0.7978723404255319
5,5,1,S,1,0.010638297872340425
5,5,1,A,11,0.11702127659574468
5,5,1,B,0,0
5,5,1,A/B,0,0
5,5,1,AB,7,0.07446808510638298
5,5,1,E,0,0
5,5,2,U,70,0.7446808510638298
5,5,2,S,1,0.010638297872340425
5,5,2,A,8,0.0851063829787234
5,5,2,B,0,0
5,5,2,A/B,0,0
5,5,2,AB,15,0.1595744680851064
5,5,2,E,0,0
5,5,3,U,56,0.5957446808510638
5,5,3,S,1,0.010638297872340425
5,5,3,A,11,0.11702127659574468
5,5,3,B,1,0.010638297872340425
5,5,3,A/B,1,0.010638297872340425
5,5,3,AB,24,0.2553191489361702
5,5,3,E,0,0
5,5,4,U,67,0.7127659574468085
5,5,4,S,1,0.010638297872340425
5,5,4,A,13,0.13829787234042554
5,5,4,B,1,0.010638297872340425
5,5,4,A/B,1,0.010638297872340425
5,5,4,AB,11,0.11702127659574468
5,5,4,E,0,0
5,6,1,U,66,0.7021276595744681
5,6,1,S,1,0.010638297872340425
5,6,1,A,19,0.20212765957446807
5,6,1,B,0,0
5,6,1,A/B,0,0
5,6,1,AB,8,0.0851063829787234
5,6,1,E,0,0
5,6,2,U,55,0.5851063829787234
5,6,2,S,0,0
5,6,2,A,22,0.23404255319148937
5,6,2,B,0,0
5,6,2,A/B,0,0
5,6,2,AB,17,0.18085106382978725
5,6,2,E,0,0
5,6,3,U,48,0.5106382978723404
5,6,3,S,0,0
5,6,3,A,19,0.20212765957446807
5,6,3,B,1,0.010638297872340425
5,6,3,A/B,0,0
5,6,3,AB,26,0.2765957446808511
5,6,3,E,0,0
5,6,4,U,52,0.5531914893617021
5,6,4,S,0,0
5,6,4,A,27,0.2872340425531915
5,6,4,B,0,0
5,6,4,A/B,0,0
5,6,4,AB,15,0.1595744680851064
5,6,4,E,0,0
5,7,1,U,54,0.574468085106383
5,7,1,S,3,0.031914893617021274
5,7,1,A,1,0.010638297872340425
5,7,1,B,18,0.19148936170212766
5,7,1,A/B,7,0.07446808510638298
5,7,1,AB,11,0.11702127659574468
5,7,1,E,0,0
5,7,2,U,57,0.6063829787234043
5,7,2,S,3,0.031914893617021274
5,7,2,A,0,0
5,7,2,B,13,0.13829787234042554
5,7,2,A/B,2,0.02127659574468085
5,7,2,AB,19,0.20212765957446807
5,7,2,E,0,0
5,7,3,U,46,0.48936170212765956
5,7,3,S,3,0.031914893617021274
5,7,3,A,0,0
5,7,3,B,14,0.14893617021276595
5,7,3,A/B,0,0
5,7,3,AB,31,0.32978723404255317
5,7,3,E,0,0
5,7,4,U,54,0.574468085106383
5,7,4,S,2,0.02127659574468085
5,7,4,A,1,0.010638297872340425
5,7,4,B,21,0.22340425531914893
5,7,4,A/B,3,0.031914893617021274
5,7,4,AB,13,0.13829787234042554
5,7,4,E,0,0
5,8,1,U,53,0.5638297872340425
5,8,1,S,4,0.0425531914893617
5,8,1,A,0,0
5,8,1,B,25,0.26595744680851063
5,8,1,A/B,1,0.010638297872340425
5,8,1,AB,11,0.11702127659574468
5,8,1,E,0,0
5,8,2,U,57,0.6063829787234043
5,8,2,S,3,0.031914893617021274
5,8,2,A,1,0.010638297872340425
5,8,2,B,18,0.19148936170212766
5,8,2,A/B,0,0
5,8,2,AB,15,0.1595744680851064
5,8,2,E,0,0
5,8,3,U,45,0.4787234042553192
5,8,3,S,3,0.031914893617021274
5,8,3,A,0,0
5,8,3,B,19,0.20212765957446807
5,8,3,A/B,0,0
5,8,3,AB,27,0.2872340425531915
5,8,3,E,0,0
5,8,4,U,50,0.5319148936170213
5,8,4,S,2,0.02127659574468085
5,8,4,A,0,0
5,8,4,B,29,0.30851063829787234
5,8,4,A/B,0,0
5,8,4,AB,13,0.13829787234042554
5,8,4,E,0,0
5,9,1,U,66,0.7021276595744681
5,9,1,S,0,0
5,9,1,A,11,0.11702127659574468
5,9,1,B,0,0
5,9,1,A/B,0,0
5,9,1,AB,17,0.18085106382978725
5,9,1,E,0,0
5,9,2,U,57,0.6063829787234043
5,9,2,S,0,0
5,9,2,A,15,0.1595744680851064
5,9,2,B,0,0
5,9,2,A/B,0,0
5,9,2,AB,22,0.23404255319148937
5,9,2,E,0,0
5,9,3,U,50,0.5319148936170213
5,9,3,S,3,0.031914893617021274
5,9,3,A,11,0.11702127659574468
5,9,3,B,0,0
5,9,3,A/B,0,0
5,9,3,AB,30,0.3191489361702128
5,9,3,E,0,0
5,9,4,U,68,0.723404255319149
5,9,4,S,0,0
5,9,4,A,10,0.10638297872340426
5,9,4,B,1,0.010638297872340425
5,9,4,A/B,2,0.02127659574468085
5,9,4,AB,13,0.13829787234042554
5,9,4,E,0,0
5,10,1,U,61,0.648936170212766
5,10,1,S,1,0.010638297872340425
5,10,1,A,19,0.20212765957446807
5,10,1,B,0,0
5,10,1,A/B,0,0
5,10,1,AB,13,0.13829787234042554
5,10,1,E,0,0
5,10,2,U,48,0.5106382978723404
5,10,2,S,4,0.0425531914893617
5,10,2,A,21,0.22340425531914893
5,10,2,B,0,0
5,10,2,A/B,0,0
5,10,2,AB,21,0.22340425531914893
5,10,2,E,0,0
5,10,3,U,46,0.48936170212765956
5,10,3,S,1,0.010638297872340425
5,10,3,A,19,0.20212765957446807
5,10,3,B,1,0.010638297872340425
5,10,3,A/B,1,0.010638297872340425
5,10,3,AB,26,0.2765957446808511
5,10,3,E,0,0
5,10,4,U,62,0.6595744680851063
5,10,4,S,0,0
5,10,4,A,20,0.2127659574468085
5,10,4,B,0,0
5,10,4,A/B,0,0
5,10,4,AB,12,0.1276595744680851
5,10,4,E,0,0
5,11,1,U,63,0.6702127659574468
5,11,1,S,0,0
5,11,1,A,3,0.031914893617021274
5,11,1,B,14,0.14893617021276595
5,11,1,A/B,1,0.010638297872340425
5,11,1,AB,13,0.13829787234042554
5,11,1,E,0,0
5,11,2,U,55,0.5851063829787234
5,11,2,S,2,0.02127659574468085
5,11,2,A,1,0.010638297872340425
5,11,2,B,14,0.14893617021276595
5,11,2,A/B,2,0.02127659574468085
5,11,2,AB,20,0.2127659574468085
5,11,2,E,0,0
5,11,3,U,46,0.48936170212765956
5,11,3,S,0,0
5,11,3,A,0,0
5,11,3,B,16,0.1702127659574468
5,11,3,A/B,2,0.02127659574468085
5,11,3,AB,30,0.3191489361702128
5,11,3,E,0,0
5,11,4,U,63,0.6702127659574468
5,11,4,S,0,0
5,11,4,A,0,0
5,11,4,B,17,0.18085106382978725
5,11,4,A/B,3,0.031914893617021274
5,11,4,AB,11,0.11702127659574468
5,11,4,E,0,0
5,12,1,U,53,0.5638297872340425
5,12,1,S,5,0.05319148936170213
5,12,1,A,3,0.031914893617021274
5,12,1,B,20,0.2127659574468085
5,12,1,A/B,1,0.010638297872340425
5,12,1,AB,12,0.1276595744680851
5,12,1,E,0,0
5,12,2,U,46,0.48936170212765956
5,12,2,S,5,0.05319148936170213
5,12,2,A,2,0.02127659574468085
5,12,2,B,18,0.19148936170212766
5,12,2,A/B,3,0.031914893617021274
5,12,2,AB,20,0.2127659574468085
5,12,2,E,0,0
5,12,3,U,36,0.3829787234042553
5,12,3,S,6,0.06382978723404255
5,12,3,A,0,0
5,12,3,B,19,0.20212765957446807
5,12,3,A/B,0,0
5,12,3,AB,33,0.35106382978723405
5,12,3,E,0,0
5,12,4,U,54,0.574468085106383
5,12,4,S,3,0.031914893617021274
5,12,4,A,2,0.02127659574468085
5,12,4,B,24,0.2553191489361702
5,12,4,A/B,0,0
5,12,4,AB,11,0.11702127659574468
5,12,4,E,0,0
5,13,1,U,65,0.6914893617021277
5,13,1,S,0,0
5,13,1,A,17,0.18085106382978725
5,13,1,B,0,0
5,13,1,A/B,0,0
5,13,1,AB,12,0.1276595744680851
5,13,1,E,0,0
5,13,2,U,63,0.6702127659574468
5,13,2,S,0,0
5,13,2,A,13,0.13829787234042554
5,13,2,B,0,0
5,13,2,A/B,0,0
5,13,2,AB,18,0.19148936170212766
5,13,2,E,0,0
5,13,3,U,49,0.5212765957446809
5,13,3,S,0,0
5,13,3,A,7,0.07446808510638298
5,13,3,B,1,0.010638297872340425
5,13,3,A/B,2,0.02127659574468085
5,13,3,AB,35,0.3723404255319149
5,13,3,E,0,0
5,13,4,U,69,0.7340425531914894
5,13,4,S,0,0
5,13,4,A,13,0.13829787234042554
5,13,4,B,0,0
5,13,4,A/B,0,0
5,13,4,AB,12,0.1276595744680851
5,13,4,E,0,0
6,0,1,U,6,0.06382978723404255
6,0,1,S,51,0.5425531914893617
6,0,1,A,15,0.1595744680851064
6,0,1,B,16,0.1702127659574468
6,0,1,A/B,5,0.05319148936170213
6,0,1,AB,1,0.010638297872340425
6,0,1,E,0,0
6,0,2,U,4,0.0425531914893617
6,0,2,S,29,0.30851063829787234
6,0,2,A,33,0.35106382978723405
6,0,2,B,15,0.1595744680851064
6,0,2,A/B,11,0.11702127659574468
6,0,2,AB,2,0.02127659574468085
6,0,2,E,0,0
6,0,3,U,7,0.07446808510638298
6,0,3,S,33,0.35106382978723405
6,0,3,A,22,0.23404255319148937
6,0,3,B,11,0.11702127659574468
6,0,3,A/B,7,0.07446808510638298
6,0,3,AB,14,0.14893617021276595
6,0,3,E,0,0
6,0,4,U,12,0.1276595744680851
6,0,4,S,49,0.5212765957446809
6,0,4,A,13,0.13829787234042554
6,0,4,B,17,0.18085106382978725
6,0,4,A/B,3,0.031914893617021274
6,0,4,AB,0,0
6,0,4,E,0,0
6,1,1,U,52,0.5531914893617021
6,1,1,S,1,0.010638297872340425
6,1,1,A,1,0.010638297872340425
6,1,1,B,2,0.02127659574468085
6,1,1,A/B,36,0.3829787234042553
6,1,1,AB,2,0.02127659574468085
6,1,1,E,0,0
6,1,2,U,39,0.4148936170212766
6,1,2,S,1,0.010638297872340425
6,1,2,A,1,0.010638297872340425
6,1,2,B,0,0
6,1,2,A/B,50,0.5319148936170213
6,1,2,AB,3,0.031914893617021274
6,1,2,E,0,0
6,1,3,U,37,0.39361702127659576
6,1,3,S,3,0.031914893617021274
6,1,3,A,1,0.010638297872340425
6,1,3,B,0,0
6,1,3,A/B,41,0.43617021276595747
6,1,3,AB,12,0.1276595744680851
6,1,3,E,0,0
6,1,4,U,59,0.6276595744680851
6,1,4,S,2,0.02127659574468085
6,1,4,A,1,0.010638297872340425
6,1,4,B,3,0.031914893617021274
6,1,4,A/B,29,0.30851063829787234
6,1,4,AB,0,0
6,1,4,E,0,0
6,2,1,U,58,0.6170212765957447
6,2,1,S,0,0
6,2,1,A,20,0.2127659574468085
6,2,1,B,13,0.13829787234042554
6,2,1,A/B,1,0.010638297872340425
6,2,1,AB,2,0.02127659574468085
6,2,1,E,0,0
6,2,2,U,48,0.5106382978723404
6,2,2,S,2,0.02127659574468085
6,2,2,A,24,0.2553191489361702
6,2,2,B,15,0.1595744680851064
6,2,2,A/B,1,0.010638297872340425
6,2,2,AB,4,0.0425531914893617
6,2,2,E,0,0
6,2,3,U,43,0.4574468085106383
6,2,3,S,0,0
6,2,3,A,22,0.23404255319148937
6,2,3,B,15,0.1595744680851064
6,2,3,A/B,0,0
6,2,3,AB,14,0.14893617021276595
6,2,3,E,0,0
6,2,4,U,60,0.6382978723404256
6,2,4,S,3,0.031914893617021274
6,2,4,A,16,0.1702127659574468
6,2,4,B,12,0.1276595744680851
6,2,4,A/B,1,0.010638297872340425
6,2,4,AB,2,0.02127659574468085
6,2,4,E,0,0
6,3,1,U,55,0.5851063829787234
6,3,1,S,1,0.010638297872340425
6,3,1,A,16,0.1702127659574468
6,3,1,B,14,0.14893617021276595
6,3,1,A/B,2,0.02127659574468085
6,3,1,AB,6,0.06382978723404255
6,3,1,E,0,0
6,3,2,U,58,0.6170212765957447
6,3,2,S,2,0.02127659574468085
6,3,2,A,16,0.1702127659574468
6,3,2,B,12,0.1276595744680851
6,3,2,A/B,1,0.010638297872340425
6,3,2,AB,5,0.05319148936170213
6,3,2,E,0,0
6,3,3,U,40,0.425531914893617
6,3,3,S,2,0.02127659574468085
6,3,3,A,13,0.13829787234042554
6,3,3,B,13,0.13829787234042554
6,3,3,A/B,1,0.010638297872340425
6,3,3,AB,25,0.26595744680851063
6,3,3,E,0,0
6,3,4,U,58,0.6170212765957447
6,3,4,S,1,0.010638297872340425
6,3,4,A,13,0.13829787234042554
6,3,4,B,15,0.1595744680851064
6,3,4,A/B,2,0.02127659574468085
6,3,4,AB,5,0.05319148936170213
6,3,4,E,0,0
6,4,1,U,62,0.6595744680851063
6,4,1,S,0,0
6,4,1,A,12,0.1276595744680851
6,4,1,B,10,0.10638297872340426
6,4,1,A/B,1,0.010638297872340425
6,4,1,AB,9,0.09574468085106383
6,4,1,E,0,0
6,4,2,U,73,0.776595744680851
6,4,2,S,1,0.010638297872340425
6,4,2,A,11,0.11702127659574468
6,4,2,B,6,0.06382978723404255
6,4,2,A/B,0,0
6,4,2,AB,3,0.031914893617021274
6,4,2,E,0,0
6,4,3,U,49,0.5212765957446809
6,4,3,S,1,0.010638297872340425
6,4,3,A,9,0.09574468085106383
6,4,3,B,8,0.0851063829787234
6,4,3,A/B,0,0
6,4,3,AB,27,0.2872340425531915
6,4,3,E,0,0
6,4,4,U,66,0.7021276595744681
6,4,4,S,2,0.02127659574468085
6,4,4,A,9,0.09574468085106383
6,4,4,B,9,0.09574468085106383
6,4,4,A/B,3,0.031914893617021274
6,4,4,AB,5,0.05319148936170213
6,4,4,E,0,0
6,5,1,U,63,0.6702127659574468
6,5,1,S,2,0.02127659574468085
6,5,1,A,9,0.09574468085106383
6,5,1,B,10,0.10638297872340426
6,5,1,A/B,1,0.010638297872340425
6,5,1,AB,9,0.09574468085106383
6,5,1,E,0,0
6,5,2,U,70,0.7446808510638298
6,5,2,S,2,0.02127659574468085
6,5,2,A,10,0.10638297872340426
6,5,2,B,8,0.0851063829787234
6,5,2,A/B,0,0
6,5,2,AB,4,0.0425531914893617
6,5,2,E,0,0
6,5,3,U,46,0.48936170212765956
6,5,3,S,2,0.02127659574468085
6,5,3,A,13,0.13829787234042554
6,5,3,B,8,0.0851063829787234
6,5,3,A/B,0,0
6,5,3,AB,25,0.26595744680851063
6,5,3,E,0,0
6,5,4,U,64,0.6808510638297872
6,5,4,S,0,0
6,5,4,A,8,0.0851063829787234
6,5,4,B,11,0.11702127659574468
6,5,4,A/B,1,0.010638297872340425
6,5,4,AB,10,0.10638297872340426
6,5,4,E,0,0
6,6,1,U,60,0.6382978723404256
6,6,1,S,3,0.031914893617021274
6,6,1,A,8,0.0851063829787234
6,6,1,B,11,0.11702127659574468
6,6,1,A/B,0,0
6,6,1,AB,12,0.1276595744680851
6,6,1,E,0,0
6,6,2,U,68,0.723404255319149
6,6,2,S,0,0
6,6,2,A,9,0.09574468085106383
6,6,2,B,14,0.14893617021276595
6,6,2,A/B,0,0
6,6,2,AB,3,0.031914893617021274
6,6,2,E,0,0
6,6,3,U,47,0.5
6,6,3,S,0,0
6,6,3,A,8,0.0851063829787234
6,6,3,B,13,0.13829787234042554
6,6,3,A/B,1,0.010638297872340425
6,6,3,AB,25,0.26595744680851063
6,6,3,E,0,0
6,6,4,U,57,0.6063829787234043
6,6,4,S,3,0.031914893617021274
6,6,4,A,7,0.07446808510638298
6,6,4,B,14,0.14893617021276595
6,6,4,A/B,2,0.02127659574468085
6,6,4,AB,11,0.11702127659574468
6,6,4,E,0,0
6,7,1,U,49,0.5212765957446809
6,7,1,S,3,0.031914893617021274
6,7,1,A,7,0.07446808510638298
6,7,1,B,17,0.18085106382978725
6,7,1,A/B,1,0.010638297872340425
6,7,1,AB,17,0.18085106382978725
6,7,1,E,0,0
6,7,2,U,66,0.7021276595744681
6,7,2,S,0,0
6,7,2,A,8,0.0851063829787234
6,7,2,B,15,0.1595744680851064
6,7,2,A/B,0,0
6,7,2,AB,5,0.05319148936170213
6,7,2,E,0,0
6,7,3,U,43,0.4574468085106383
6,7,3,S,2,0.02127659574468085
6,7,3,A,9,0.09574468085106383
6,7,3,B,14,0.14893617021276595
6,7,3,A/B,0,0
6,7,3,AB,26,0.2765957446808511
6,7,3,E,0,0
6,7,4,U,60,0.6382978723404256
6,7,4,S,2,0.02127659574468085
6,7,4,A,4,0.0425531914893617
6,7,4,B,14,0.14893617021276595
6,7,4,A/B,4,0.0425531914893617
6,7,4,AB,10,0.10638297872340426
6,7,4,E,0,0
6,8,1,U,52,0.5531914893617021
6,8,1,S,7,0.07446808510638298
6,8,1,A,3,0.031914893617021274
6,8,1,B,16,0.1702127659574468
6,8,1,A/B,0,0
6,8,1,AB,16,0.1702127659574468
6,8,1,E,0,0
6,8,2,U,61,0.648936170212766
6,8,2,S,6,0.06382978723404255
6,8,2,A,9,0.09574468085106383
6,8,2,B,12,0.1276595744680851
6,8,2,A/B,0,0
6,8,2,AB,6,0.06382978723404255
6,8,2,E,0,0
6,8,3,U,53,0.5638297872340425
6,8,3,S,0,0
6,8,3,A,1,0.010638297872340425
6,8,3,B,11,0.11702127659574468
6,8,3,A/B,1,0.010638297872340425
6,8,3,AB,28,0.2978723404255319
6,8,3,E,0,0
6,8,4,U,56,0.5957446808510638
6,8,4,S,3,0.031914893617021274
6,8,4,A,5,0.05319148936170213
6,8,4,B,17,0.18085106382978725
6,8,4,A/B,1,0.010638297872340425
6,8,4,AB,12,0.1276595744680851
6,8,4,E,0,0
6,9,1,U,54,0.574468085106383
6,9,1,S,0,0
6,9,1,A,6,0.06382978723404255
6,9,1,B,12,0.1276595744680851
6,9,1,A/B,1,0.010638297872340425
6,9,1,AB,21,0.22340425531914893
6,9,1,E,0,0
6,9,2,U,63,0.6702127659574468
6,9,2,S,0,0
6,9,2,A,9,0.09574468085106383
6,9,2,B,13,0.13829787234042554
6,9,2,A/B,1,0.010638297872340425
6,9,2,AB,8,0.0851063829787234
6,9,2,E,0,0
6,9,3,U,45,0.4787234042553192
6,9,3,S,1,0.010638297872340425
6,9,3,A,7,0.07446808510638298
6,9,3,B,8,0.0851063829787234
6,9,3,A/B,0,0
6,9,3,AB,33,0.35106382978723405
6,9,3,E,0,0
6,9,4,U,52,0.5531914893617021
6,9,4,S,0,0
6,9,4,A,6,0.06382978723404255
6,9,4,B,20,0.2127659574468085
6,9,4,A/B,1,0.010638297872340425
6,9,4,AB,15,0.1595744680851064
6,9,4,E,0,0
6,10,1,U,55,0.5851063829787234
6,10,1,S,1,0.010638297872340425
6,10,1,A,8,0.0851063829787234
6,10,1,B,12,0.1276595744680851
6,10,1,A/B,2,0.02127659574468085
6,10,1,AB,16,0.1702127659574468
6,10,1,E,0,0
6,10,2,U,66,0.7021276595744681
6,10,2,S,1,0.010638297872340425
6,10,2,A,10,0.10638297872340426
6,10,2,B,10,0.10638297872340426
6,10,2,A/B,0,0
6,10,2,AB,7,0.07446808510638298
6,10,2,E,0,0
6,10,3,U,54,0.574468085106383
6,10,3,S,0,0
6,10,3,A,4,0.0425531914893617
6,10,3,B,6,0.06382978723404255
6,10,3,A/B,0,0
6,10,3,AB,30,0.3191489361702128
6,10,3,E,0,0
6,10,4,U,54,0.574468085106383
6,10,4,S,3,0.031914893617021274
6,10,4,A,11,0.11702127659574468
6,10,4,B,11,0.11702127659574468
6,10,4,A/B,1,0.010638297872340425
6,10,4,AB,14,0.14893617021276595
6,10,4,E,0,0
6,11,1,U,57,0.6063829787234043
6,11,1,S,0,0
6,11,1,A,2,0.02127659574468085
6,11,1,B,10,0.10638297872340426
6,11,1,A/B,2,0.02127659574468085
6,11,1,AB,23,0.24468085106382978
6,11,1,E,0,0
6,11,2,U,58,0.6170212765957447
6,11,2,S,1,0.010638297872340425
6,11,2,A,8,0.0851063829787234
6,11,2,B,15,0.1595744680851064
6,11,2,A/B,1,0.010638297872340425
6,11,2,AB,11,0.11702127659574468
6,11,2,E,0,0
6,11,3,U,46,0.48936170212765956
6,11,3,S,1,0.010638297872340425
6,11,3,A,7,0.07446808510638298
6,11,3,B,10,0.10638297872340426
6,11,3,A/B,1,0.010638297872340425
6,11,3,AB,29,0.30851063829787234
6,11,3,E,0,0
6,11,4,U,54,0.574468085106383
6,11,4,S,3,0.031914893617021274
6,11,4,A,3,0.031914893617021274
6,11,4,B,15,0.1595744680851064
6,11,4,A/B,1,0.010638297872340425
6,11,4,AB,18,0.19148936170212766
6,11,4,E,0,0
6,12,1,U,49,0.5212765957446809
6,12,1,S,2,0.02127659574468085
6,12,1,A,9,0.09574468085106383
6,12,1,B,10,0.10638297872340426
6,12,1,A/B,0,0
6,12,1,AB,24,0.2553191489361702
6,12,1,E,0,0
6,12,2,U,47,0.5
6,12,2,S,0,0
6,12,2,A,11,0.11702127659574468
6,12,2,B,24,0.2553191489361702
6,12,2,A/B,1,0.010638297872340425
6,12,2,AB,11,0.11702127659574468
6,12,2,E,0,0
6,12,3,U,39,0.4148936170212766
6,12,3,S,1,0.010638297872340425
6,12,3,A,10,0.10638297872340426
6,12,3,B,9,0.09574468085106383
6,12,3,A/B,1,0.010638297872340425
6,12,3,AB,34,0.3617021276595745
6,12,3,E,0,0
6,12,4,U,51,0.5425531914893617
6,12,4,S,0,0
6,12,4,A,7,0.07446808510638298
6,12,4,B,17,0.18085106382978725
6,12,4,A/B,0,0
6,12,4,AB,19,0.20212765957446807
6,12,4,E,0,0
6,13,1,U,48,0.5106382978723404
6,13,1,S,1,0.010638297872340425
6,13,1,A,13,0.13829787234042554
6,13,1,B,8,0.0851063829787234
6,13,1,A/B,6,0.06382978723404255
6,13,1,AB,18,0.19148936170212766
6,13,1,E,0,0
6,13,2,U,51,0.5425531914893617
6,13,2,S,0,0
6,13,2,A,16,0.1702127659574468
6,13,2,B,13,0.13829787234042554
6,13,2,A/B,0,0
6,13,2,AB,14,0.14893617021276595
6,13,2,E,0,0
6,13,3,U,35,0.3723404255319149
6,13,3,S,2,0.02127659574468085
6,13,3,A,15,0.1595744680851064
6,13,3,B,4,0.0425531914893617
6,13,3,A/B,1,0.010638297872340425
6,13,3,AB,37,0.39361702127659576
6,13,3,E,0,0
6,13,4,U,52,0.5531914893617021
6,13,4,S,1,0.010638297872340425
6,13,4,A,10,0.10638297872340426
6,13,4,B,10,0.10638297872340426
6,13,4,A/B,0,0
6,13,4,AB,21,0.22340425531914893
6,13,4,E,0,0
